test_prec,test_recall,test_f1,test_acc,test_loss,train_acc,train_f1,train_loss,val_acc,val_f1,val_loss,dataset_name,model_name,batch_size,number_of_epochs,learning_rate,weight_decay,remove_features,remove_edges,graph_enhancement,feature_enhancement,predefined_enhancement,date_time,args,best_epoch,experiment_duration,experiment_name,comment,model,link_prediction
0.9370586429229352,0.9370586429229352,0.9370586429229352,0.9370586429229352,,0.97,0.97,0.351945012807846,0.9325,0.9325,0.2558849155902862,dblp,gat,64,5000,0.005,0.001,0.0,0.0,1,1,none,2024-05-17 12:14:19.052593,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=1, feature_enhancement=1, predefined_enhancement='none')",,,,,,
0.9149524101934297,0.9149524101934297,0.9149524101934297,0.9149524101934297,,0.995,0.995,0.2659066915512085,0.935,0.935,0.2496190071105957,dblp,gat,64,5000,0.005,0.001,0.0,0.0,1,0,none,2024-05-17 12:18:06.543642,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=1, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.9275406816088424,0.9275406816088424,0.9275406816088424,0.9275406816088424,,0.9625,0.9625,0.811981737613678,0.9225,0.9225,0.3672293722629547,dblp,gat,64,5000,0.005,0.001,0.0,0.0,0,1,none,2024-05-17 12:21:27.923864,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none')",,,,,,
0.9128031931225054,0.9128031931225054,0.9128031931225054,0.9128031931225054,,0.9925,0.9925,0.7881133556365967,0.915,0.915,0.3717116415500641,dblp,gat,64,5000,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 12:24:34.186808,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.5824378262204483,0.5824378262204483,0.5824378262204483,0.5824378262204483,,0.6375,0.6375,0.9075047969818116,0.5625,0.5625,0.9893088340759276,dblp,gat,64,5000,0.005,0.001,0.5,0.5,1,1,none,2024-05-17 12:30:24.506315,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.5, graph_enhancement=1, feature_enhancement=1, predefined_enhancement='none')",,,,,,
0.6693276020878108,0.6693276020878108,0.6693276020878108,0.6693276020878108,,0.8275,0.8275,0.7460695505142212,0.6875,0.6875,0.8171188831329346,dblp,gat,64,5000,0.005,0.001,0.5,0.5,1,0,none,2024-05-17 12:34:05.694244,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.5, graph_enhancement=1, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.5440589499539453,0.5440589499539453,0.5440589499539453,0.5440589499539453,,0.6025,0.6025,1.1845462322235107,0.515,0.515,1.1325554847717283,dblp,gat,64,5000,0.005,0.001,0.5,0.5,0,1,none,2024-05-17 12:37:11.837594,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.5, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none')",,,,,,
0.6705557261283389,0.6705557261283389,0.6705557261283389,0.6705557261283389,,0.8075,0.8075,1.025691032409668,0.6425,0.6425,1.00756573677063,dblp,gat,64,5000,0.005,0.001,0.5,0.5,0,0,none,2024-05-17 12:40:21.061334,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.5, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.5864292293521646,0.5864292293521646,0.5864292293521646,0.5864292293521646,,0.6325,0.6325,0.8927731513977051,0.575,0.575,0.9917627573013306,dblp,gat,64,5000,0.005,0.001,0.5,0.5,1,1,none,2024-05-17 12:44:35.658555,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.5, graph_enhancement=1, feature_enhancement=1, predefined_enhancement='none')",,,,,,
0.6871354006754682,0.6871354006754682,0.6871354006754682,0.6871354006754682,,0.825,0.825,0.8025986552238464,0.68,0.68,0.8146865963935852,dblp,gat,64,5000,0.005,0.001,0.5,0.5,1,0,none,2024-05-17 12:48:22.238921,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.5, graph_enhancement=1, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.5406816088424931,0.5406816088424931,0.5406816088424931,0.5406816088424931,,0.625,0.625,1.1763266324996948,0.535,0.535,1.1373584270477295,dblp,gat,64,5000,0.005,0.001,0.5,0.5,0,1,none,2024-05-17 12:51:30.474900,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.5, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none')",,,,,,
0.6647221369358305,0.6647221369358305,0.6647221369358305,0.6647221369358305,,0.825,0.825,1.0497416257858276,0.68,0.68,0.986594557762146,dblp,gat,64,5000,0.005,0.001,0.5,0.5,0,0,none,2024-05-17 12:54:37.151590,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.5, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.8552170991897583,0.2475,0.2475,1.3867526054382324,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 13:20:02.862515,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.855218768119812,0.2475,0.2475,1.3867526054382324,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 13:59:12.696531,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.855218768119812,0.2475,0.2475,1.3867524862289429,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 13:59:35.400460,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.8552170991897583,0.2475,0.2475,1.3867526054382324,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 14:04:52.906139,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.8552170991897583,0.2475,0.2475,1.3867526054382324,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 14:04:54.315154,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.8552170991897583,0.2475,0.2475,1.3867526054382324,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 14:06:31.245946,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.8552170991897583,0.2475,0.2475,1.3867526054382324,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 14:06:32.643085,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.8552159070968628,0.2475,0.2475,1.386752724647522,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 14:06:34.028899,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.8552173376083367,0.2475,0.2475,1.3867526054382324,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 14:07:13.691206,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.8552170991897583,0.2475,0.2475,1.3867526054382324,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 14:07:15.083033,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2732575990175007,0.2732575990175007,0.2732575990175007,0.2732575990175007,,0.295,0.295,1.8552160263061523,0.2475,0.2475,1.386752724647522,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,0,none,2024-05-17 14:07:16.469273,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2416334049739023,0.2416334049739023,0.2416334049739023,0.2416334049739023,,0.2375,0.2375,1.7423194646835327,0.255,0.255,1.3939648866653442,dblp,gat,64,10,0.005,0.001,0.5,0.5,0,0,none,2024-05-17 14:11:54.262040,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.5, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.2416334049739023,0.2416334049739023,0.2416334049739023,0.2416334049739023,,0.2375,0.2375,1.7423194646835327,0.255,0.255,1.3939648866653442,dblp,gat,64,10,0.005,0.001,0.5,0.5,0,0,none,2024-05-17 14:11:56.014298,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.5, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none')",,,,,,
0.9073606051765176,0.9069696039299968,0.9070829155263131,0.9069696039299968,,0.98,0.9800102419443326,0.6530371308326721,0.9325,0.9324725391212704,0.4015253782272339,dblp,gat,64,5000,0.005,0.001,0.5,0.0,0,1,none,2024-05-22 16:58:45.010310,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none', seed=42)",4916.0,"-1 day, 23:56:56.711317",,,,
0.906678483105223,0.9060485108996008,0.9061264173338576,0.9060485108996008,,0.995,0.9950143467643467,0.6479506492614746,0.905,0.9051258814742866,0.4359084665775299,dblp,gat,64,5000,0.005,0.001,0.5,0.0,0,0,none,2024-05-22 17:01:45.501679,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",4306.0,"-1 day, 23:56:59.522251",,,,
0.9047610916135298,0.9054344488793368,0.9048745491962225,0.9054344488793368,,0.995,0.9949973525963466,0.6579251289367676,0.92,0.920575625225581,0.3264786899089813,dblp,gat,64,5000,0.005,0.001,0.0,0.0,0,1,none,2024-05-22 17:04:48.707326,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none', seed=42)",4308.0,"-1 day, 23:56:56.806516",,,,
0.9038036449887858,0.9045133558489408,0.9023907092400378,0.9045133558489408,,0.985,0.9850443523153942,0.6956648230552673,0.91,0.9104282895395672,0.4265817403793335,dblp,gat,64,5000,0.005,0.001,0.0,0.0,0,0,none,2024-05-22 17:07:51.352211,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",3981.0,"-1 day, 23:56:57.367055",,,,
0.7589663925886677,0.7525330058335892,0.7507476152341463,0.7525330058335892,,0.995,0.9950065195089032,0.0836324244737625,0.7275,0.7242890324715373,0.7231523990631104,dblp,hetero_conv,64,5000,0.005,0.001,0.5,0.0,0,1,none,2024-05-22 17:11:14.930366,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none', seed=42)",16.0,"-1 day, 23:56:36.433837",,,,
0.7581598419615831,0.7528400368437212,0.7510383721854872,0.7528400368437212,,0.9925,0.9924842436974792,0.08392084389925,0.7325,0.7287841461467991,0.7149600982666016,dblp,hetero_conv,64,5000,0.005,0.001,0.5,0.0,0,0,none,2024-05-22 17:14:39.784127,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",17.0,"-1 day, 23:56:35.158049",,,,
0.8269089798175746,0.8225360761436905,0.8221936535475978,0.8225360761436905,,1.0,1.0,0.0368047729134559,0.7825,0.7811290128159202,0.5454457998275757,dblp,hetero_conv,64,5000,0.005,0.001,0.0,0.0,0,1,none,2024-05-22 17:18:02.563433,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none', seed=42)",15.0,"-1 day, 23:56:37.232573",,,,
0.827089654378851,0.8225360761436905,0.8220801037254596,0.8225360761436905,,1.0,1.0,0.0315901339054107,0.7825,0.7802712860549491,0.5421975255012512,dblp,hetero_conv,64,5000,0.005,0.001,0.0,0.0,0,0,none,2024-05-22 17:21:27.010116,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",16.0,"-1 day, 23:56:35.565373",,,,
0.2221940873640897,0.2953638317470064,0.1573200058656491,0.2953638317470064,,0.305,0.1665312658227848,1.4785915613174438,0.26,0.1315509080099002,1.383753538131714,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,1,none,2024-05-22 18:47:26.279129,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none', seed=42)",9.0,"-1 day, 23:59:57.452375",,,,
0.2221940873640897,0.2953638317470064,0.1573200058656491,0.2953638317470064,,0.305,0.1665312658227848,1.4785913228988647,0.26,0.1315509080099002,1.383753538131714,dblp,gat,64,10,0.005,0.001,0.0,0.0,0,1,none,2024-05-22 18:48:17.795455,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=10, learning_rate=0.005, weight_decay=0.001, remove_features=0.0, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none', seed=42)",9.0,"-1 day, 23:59:57.462272",,,,
0.7598408501626639,0.7525330058335892,0.7505832061470248,0.7525330058335892,,0.995,0.9950065195089032,0.0836324095726013,0.7275,0.7242890324715373,0.7231523990631104,dblp,hetero_conv,64,1000,0.005,0.001,0.5,0.0,0,1,none,2024-05-22 18:52:22.025957,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=1000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none', seed=42)",16.0,"-1 day, 23:59:17.287293",,,,
0.7577594542363673,0.7522259748234572,0.750073295615168,0.7522259748234572,,0.9925,0.9924842436974792,0.0839208289980888,0.7325,0.7287841461467991,0.7149600982666016,dblp,hetero_conv,64,1000,0.005,0.001,0.5,0.0,0,0,none,2024-05-22 18:53:03.817291,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=1000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",17.0,"-1 day, 23:59:18.222807",,,,
0.759524918564675,0.7534540988639853,0.7514755426988106,0.7534540988639853,,0.995,0.9950065195089032,0.0836324095726013,0.7275,0.7242890324715373,0.7231523990631104,dblp,hetero_conv,64,1000,0.005,0.001,0.5,0.0,0,1,none,2024-05-22 18:54:41.669898,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=1000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none', seed=42)",16.0,"-1 day, 23:59:17.303043",,,,
0.7579880504040879,0.7525330058335892,0.7505304215187846,0.7525330058335892,,0.9925,0.9924842436974792,0.08392084389925,0.7325,0.7287841461467991,0.7149601578712463,dblp,hetero_conv,64,1000,0.005,0.001,0.5,0.0,0,0,none,2024-05-22 18:55:23.677874,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=1000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",17.0,"-1 day, 23:59:18.006286",,,,
0.7585058343933491,0.7519189438133251,0.7497558058210375,0.7519189438133251,,0.995,0.9950065195089032,0.0836324244737625,0.7275,0.7242890324715373,0.7231523990631104,dblp,hetero_conv,64,1000,0.005,0.001,0.5,0.0,0,1,none,2024-05-23 18:44:37.576923,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=1000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none', seed=42)",16.0,"-1 day, 23:59:17.210966",,,,
0.7587549588271374,0.7519189438133251,0.7498771624546002,0.7519189438133251,,0.9925,0.9924842436974792,0.08392084389925,0.7325,0.7287841461467991,0.7149600982666016,dblp,hetero_conv,64,1000,0.005,0.001,0.5,0.0,0,0,none,2024-05-23 18:45:19.461319,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=1000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",17.0,"-1 day, 23:59:18.128920",,,,
0.0750056867195843,0.2738716610377648,0.1177601936108393,0.2738716610377648,,0.295,0.1344015444015444,1.4106372594833374,0.2475,0.0982064128256513,1.3879374265670776,dblp,hetero_conv,64,1000,0.005,0.001,0.5,0.0,0,1,none,2024-05-23 18:47:32.003868,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=1000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=1, predefined_enhancement='none', seed=42)",0.0,"-1 day, 23:59:50.095706",,,,
0.756334256469722,0.750076757752533,0.7479186900138602,0.750076757752533,,0.9925,0.9924842436974792,0.08392084389925,0.7325,0.7287841461467991,0.7149600982666016,dblp,hetero_conv,64,1000,0.005,0.001,0.5,0.0,0,0,none,2024-05-23 18:48:13.617557,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=1000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",17.0,"-1 day, 23:59:18.399825",,,,
0.9207172689022984,0.9161805342339576,0.9172274532425724,0.9161805342339576,,0.9975,0.9975011575350016,0.6956425309181213,0.895,0.8951632944191981,0.3512968719005584,dblp,gat,64,5000,0.005,0.001,0.1,0.0,0,0,none,2024-05-23 19:21:37.494556,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",4767.0,"-1 day, 23:56:54.607196",,,,
0.8967761804839772,0.8959164875652441,0.8954763077114033,0.8959164875652441,,0.9775,0.9775571282614548,0.7623407244682312,0.9025,0.9021102002417866,0.4095244705677032,dblp,gat,64,5000,0.005,0.001,0.2,0.0,0,0,none,2024-05-23 19:24:42.112703,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.2, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",3663.0,"-1 day, 23:56:55.395620",,,,
0.9054526585537338,0.9035922628185448,0.902856951966432,0.9035922628185448,,0.9875,0.9874818959846308,0.7415211200714111,0.9175,0.9173188337794432,0.3992102444171905,dblp,gat,64,5000,0.005,0.001,0.3,0.0,0,0,none,2024-05-23 19:27:47.390466,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.3, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",3643.0,"-1 day, 23:56:54.734342",,,,
0.912476383663134,0.9091188210009212,0.9097208498319762,0.9091188210009212,,0.99,0.9899998189193104,0.6999858021736145,0.925,0.9250048175291208,0.3996016681194305,dblp,gat,64,5000,0.005,0.001,0.4,0.0,0,0,none,2024-05-23 19:30:51.523614,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.4, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",4519.0,"-1 day, 23:56:55.878957",,,,
0.912999874007603,0.908811789990789,0.9096010945727652,0.908811789990789,,0.9875,0.9874889839567362,0.6943033337593079,0.9125,0.913152163127285,0.4619932472705841,dblp,gat,64,5000,0.005,0.001,0.5,0.0,0,0,none,2024-05-23 19:33:54.827971,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.5, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",4203.0,"-1 day, 23:56:56.707906",,,,
0.854914089866957,0.8338962235185754,0.8342289218418074,0.8338962235185754,,0.9775,0.9776824330735376,0.7241420149803162,0.88,0.8796491511048515,0.4458595514297485,dblp,gat,64,5000,0.005,0.001,0.6,0.0,0,0,none,2024-05-23 19:36:56.418878,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.6, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",4776.0,"-1 day, 23:56:58.421442",,,,
0.8763382095295114,0.8731961928154743,0.8699222462267016,0.8731961928154743,,0.9825,0.9824033406456332,0.7097053527832031,0.905,0.9027478037514712,0.5003631114959717,dblp,gat,64,5000,0.005,0.001,0.7,0.0,0,0,none,2024-05-23 19:39:57.509551,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.7, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",4337.0,"-1 day, 23:56:58.921981",,,,
0.8905160184849673,0.8882407123119435,0.8883796937899056,0.8882407123119435,,0.995,0.9950024483031376,0.7478367686271667,0.9175,0.9174223530377348,0.5358774662017822,dblp,gat,64,5000,0.005,0.001,0.8,0.0,0,0,none,2024-05-23 19:43:00.577981,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.8, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",3056.0,"-1 day, 23:56:56.944235",,,,
0.8367755084005841,0.8262204482652747,0.8246984559694199,0.8262204482652747,,0.9725,0.9722327623664844,0.7843270897865295,0.8425,0.8435307805596466,0.6782140135765076,dblp,gat,64,5000,0.005,0.001,0.9,0.0,0,0,none,2024-05-23 19:46:02.492206,"Namespace(dataset_name='dblp', model_name='gat', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.9, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",4917.0,"-1 day, 23:56:58.098532",,,,
0.8124876232327483,0.8068774946269573,0.8068557488096564,0.8068774946269573,,1.0,1.0,0.0480309277772903,0.795,0.7936415605846299,0.5562885403633118,dblp,hetero_conv,64,5000,0.005,0.001,0.1,0.0,0,0,none,2024-05-23 19:49:28.341410,"Namespace(dataset_name='dblp', model_name='hetero_conv', batch_size=64, number_of_epochs=5000, learning_rate=0.005, weight_decay=0.001, remove_features=0.1, remove_edges=0.0, graph_enhancement=0, feature_enhancement=0, predefined_enhancement='none', seed=42)",14.0,"-1 day, 23:56:34.163752",,,,
